TARGET_deathRate,incidenceRate,medIncome,povertyPercent,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctPrivateCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds
123.2,346.3,58403,14.3,48.5,46.7,50.2,"Collier County, Florida",2.59,54.4,19.2,38.9,36.1,5.7,58.6,40.8,19.3,87.80061626,6.830142103,1.248933569,2.628624033,54.17744518
203.3,453.7,38484,21.7,40.4,38.2,42.8,"Columbia County, Florida",2.66,45,24.3,42.9,NA,1.5,53.8,43.2,25.5,77.20113264,17.92319264,0.800814087,0.95566764,45.64703897
160.4,392.9,36945,29.7,40.1,38.4,41.8,"DeSoto County, Florida",2.78,44.2,40.4,37.9,NA,1.6,39.1,47.9,30.9,82.08084218,13.22767972,0.303229682,2.883542638,48.09574657
195.9,436.6,32121,27.1,46.9,44.3,49.5,"Dixie County, Florida",2.41,45.8,39.8,33.7,NA,3.4,43.8,50.4,28.7,88.10515195,8.799950283,0.745758499,0.118078429,47.2318625
189.2,504.4,46013,18.2,36,34.6,37.6,"Duval County, Florida",2.58,43.2,17.1,32.4,NA,8.9,63.5,32,19.3,61.47665866,29.39720863,4.356256449,1.135545818,41.79490974
186.7,444.2,46139,15.3,37.2,34.9,39.6,"Escambia County, Florida",2.53,41.3,12.9,30.9,NA,6.7,65.5,35,18.2,68.96159986,21.60403752,2.893639803,1.201004156,41.92591941
197.7,510.4,33315,28.1,40.2,38.2,41.7,"Hale County, Alabama",2.53,41.3,18.7,45.2,NA,0.5,54.5,46.7,26.8,39.96460409,58.24593603,0.275301521,0.83245936,40.56014847
174.6,444.8,51556,11.6,49.6,48.1,50.5,"Flagler County, Florida",0.0271,54.2,21.4,38.6,NA,2.9,61.9,42.2,17.9,81.41253981,11.21220841,2.366470536,2.779238562,57.66982409
216.2,412,36788,25.3,42.1,39.1,48.7,"Franklin County, Florida",2.24,49.8,37.6,20.3,NA,1.4,52.8,43.3,20.9,81.99174407,14.55108359,0.756793946,0.455796354,50.50714615
184.7,403.4,35849,25.6,40.2,38.8,41.2,"Gadsden County, Florida",2.53,39.6,24.7,34.3,NA,3.7,53.7,40.5,24.8,40.57384112,54.7927796,0.480354989,2.571945545,39.47182268
209.2,383.8,40788,19.8,42,36.5,45.8,"Gilchrist County, Florida",2.54,47.3,39.5,34.9,23.7,2,50.2,40.2,22.5,91.59016008,6.10287194,0.476694915,0.258945386,52.06077259
135.3,354.9,38783,21.1,45.3,42.5,48,"Glades County, Florida",3.04,44.3,38.6,23.6,NA,0.2,47.1,47.5,24.1,79.87492465,13.02742616,0.421940928,1.672694394,51.65816327
189.1,434.7,38419,23.1,43.3,41.3,46.2,"Gulf County, Florida",2.52,44.8,29.4,34.7,NA,3.7,58.7,37.2,18.9,77.94741844,17.97275895,1.672473868,0.411783339,50.17760329
188.4,336.8,31734,31.7,40.5,36.1,45.6,"Hamilton County, Florida",2.35,39.3,36.9,44.4,18.7,0,49.7,47.8,28.4,60.72247308,34.09517193,0.347342827,2.181312956,44.32593857
161.9,422.3,35371,29.9,34.8,33.2,36.4,"Hardee County, Florida",3.33,43.9,34.8,45.9,NA,0.9,36.5,48.7,34.9,82.55060434,7.965632736,0.182029999,7.259356342,52.29719086
163.7,370.1,38494,25.3,33.8,32.3,34.8,"Hendry County, Florida",3.18,45.5,30.6,29.9,NA,1.2,38,37.4,27.2,73.78724292,12.00114694,0.980111044,9.162474259,48.00352578
178.1,447.5,40094,15.3,48.7,46.9,50,"Hernando County, Florida",2.45,52.4,14.5,40.5,NA,4.5,55.7,47.9,25.8,89.94216545,5.380157772,1.088044666,1.210463992,51.03190825
194.1,484,39930,17.3,43,41.7,45.1,"Henry County, Alabama",2.47,53.1,16.4,43.8,NA,8.5,61.9,41.8,22,70.36865291,28.35033619,0,0.38836077,51.47954743
161.6,413.7,35787,19.5,52.1,50.2,54,"Highlands County, Florida",2.39,54,33,34,NA,1.4,53.2,54.6,25.3,83.03941909,9.559840534,1.504149378,3.765966968,51.71176077
168.9,474.5,50758,16.8,36.6,35.5,37.6,"Hillsborough County, Florida",2.64,45.1,16,28.6,45.6,9.8,61.2,31.1,19.7,71.13081441,16.63501893,3.691272592,4.938275395,44.25647736
191.5,259.6,35651,26.7,42.1,40,45.1,"Holmes County, Florida",2.6,48.4,28,34.5,NA,4.5,47.8,45,26.2,89.05016552,6.987522282,0.371785078,0.621339445,53.30990041
173.5,367.9,40205,18,45.3,42.6,48.8,"Jefferson County, Florida",2.17,46.3,29.2,24.8,NA,1.8,64.3,40.6,19.9,60.91703057,36.17410903,0,1.676292436,47.51432268
142.1,400.1,49147,16,46.9,45.6,48.2,"Lee County, Florida",2.59,50.4,20.7,32.7,NA,6,57.6,41.4,20.9,84.54122876,8.636004068,1.594003089,3.223113723,50.79532437
155.8,390.5,45463,23.3,30,29.1,30.7,"Leon County, Florida",2.43,37.8,6.7,15.4,NA,12.9,74,24.1,12.8,62.22626705,31.12709408,3.224358521,0.866968262,37.82864464
232,496.9,37433,21.2,46.6,45.4,48,"Levy County, Florida",0.0253,48.5,22,36.1,NA,2.9,46.7,47.8,26.3,87.34587278,9.148439266,0.494713844,0.323949675,47.36401134
146.7,399.1,51673,14.1,46.7,45.2,48.2,"Manatee County, Florida",2.52,52,20.2,37.9,NA,6.3,61.1,39.8,19.3,84.61927856,9.281439739,1.835457584,2.572084404,51.46038226
183.4,490.1,39860,17.8,48.2,46.6,49.6,"Marion County, Florida",2.48,49.5,23.4,37.4,NA,4.4,54.1,47.9,25.2,81.68230848,12.91466134,1.502029328,1.293900734,49.44098815
146.5,409.8,55472,12.1,50.7,49,52.4,"Martin County, Florida",2.39,51.1,18.6,32.9,NA,8,64.9,40.6,17.8,87.11028723,5.595503543,1.114218991,4.081511485,50.7538094
137.3,408,42754,20.4,39,37.5,40.5,"Miami-Dade County, Florida",3.08,40.7,15.4,29.1,46.9,8.6,46.4,32,21.8,75.75059434,18.6422952,1.58659847,2.425501375,43.27147205
168.5,394.6,57411,14,46.8,46.5,47.1,"Monroe County, Florida",2.55,45.8,15,32.8,NA,6.6,59.2,31.5,15.2,89.10027536,6.54800332,1.013161882,1.082989684,46.08439986
176.3,490.1,56728,11.7,44.2,43.3,45.1,"Nassau County, Florida",2.66,54.5,17.5,40.1,NA,5.3,66.2,33.7,16,90.39008962,6.425935688,0.882973115,0.421718503,55.87154667
182.8,430.2,55952,12.4,36.8,35,38.8,"Okaloosa County, Florida",2.5,51.6,13.3,32.7,46.4,7.6,69.8,31.1,14,79.33280274,9.144961688,2.93231792,2.908389124,49.7916778
211.1,463.6,36923,22,42.2,40.4,44.1,"Jackson County, Alabama",2.56,55.3,23.2,33,NA,2.6,63.3,38.7,16.7,90.97048808,3.09307605,0.397275823,1.271282633,55.34237189
203.3,440.9,37065,25.9,39.9,39.2,41.2,"Okeechobee County, Florida",2.77,45.8,36.9,35.2,25.5,2.4,43.9,46.5,29.2,85.42860782,9.007769711,0.96802955,2.741052095,48.67392304
161.7,440.7,47069,18.2,34.4,33.4,35.3,"Orange County, Florida",2.75,42.8,11.9,25.1,NA,10.6,60.3,26.9,17.6,64.47102167,20.80926643,5.192105377,6.222178466,43.90160228
155.6,407.5,42945,19.3,35.7,34.2,37.2,"Osceola County, Florida",3.23,46.4,19.4,33.1,NA,6.6,51.9,34,23.1,75.6954831,11.32083624,2.622727424,6.549672616,51.46743486
176.4,470.7,45219,14.7,44.4,43.3,45.5,"Pasco County, Florida",2.53,51.1,16.3,37,NA,5.4,61,39.4,21,88.67778872,5.070229173,2.309258734,1.084525379,50.5624792
165,430.8,45162,15.2,47.1,45.6,48.5,"Pinellas County, Florida",2.27,44.2,16.2,32.4,NA,8.2,61.3,37.1,20,82.64219084,10.32049101,3.170341297,0.998843772,40.13853119
211.6,488.3,32054,28.5,44.1,43,45.6,"Putnam County, Florida",2.57,44.9,22.8,43.8,NA,0.6,45.1,47.8,28.5,77.76081215,16.46445472,0.605260262,2.865357104,43.61160279
149.9,441.8,66560,8.2,42.7,41.8,43.8,"St. Johns County, Florida",2.62,55.4,12.7,31.9,46,9.4,75.5,27.5,11.9,89.31518563,5.399653198,2.267037222,0.508800684,57.17801166
162.4,414.6,42722,17.3,43.9,42.6,45,"St. Lucie County, Florida",2.64,49.1,21.8,32.6,NA,4.7,53.6,42.8,24.5,73.1630591,19.29994514,1.760032777,3.082227454,49.87210143
186.7,466.5,44852,19.5,37.4,35.7,39.1,"Jefferson County, Alabama",2.47,43.9,13.2,29,NA,10.6,66.7,33.2,18.7,52.76878302,42.34825333,1.570196017,1.912367646,41.80064309
190.7,426.5,58587,11.2,39.5,38,41.2,"Santa Rosa County, Florida",2.65,54.8,16.2,37.6,NA,7.5,70.5,30.5,14.6,85.85898734,5.729687432,1.944466871,1.448258302,58.13925734
146.4,410.8,52109,10.8,54,52.2,55.5,"Sarasota County, Florida",2.21,53.5,14.6,38.9,NA,6.4,66.2,43.9,17.2,91.17611048,4.713573684,1.463123473,0.769313179,49.33984074
160.8,427.8,56443,11.8,39.1,37.1,40.5,"Seminole County, Florida",2.85,46.6,11.2,24.9,53.6,10.2,67.8,26.3,15,79.60950826,11.57916158,4.155062582,1.696825854,50.37632996
142.9,444.5,51907,10.9,65.3,64.7,65.7,"Sumter County, Florida",2.05,62.6,34.6,39.4,NA,2.5,66.6,65.1,21.8,88.34112128,8.3418586,0.715200782,0.957594861,61.94550261
198.7,421.4,38177,23.7,41.6,40.5,43.6,"Suwannee County, Florida",2.69,47.7,29,40.8,NA,2,48.9,47.9,27.4,82.76407845,13.53595596,0.318843904,1.167565088,49.34500607
198.5,425.5,36374,23.4,41.2,39.2,44.5,"Taylor County, Florida",2.44,43.5,33.1,32.9,31.7,2.2,60.6,41.6,20.6,75.03195944,21.50319594,0.312982147,0.806700463,48.84944116
362.8,1206.9,40207,24.3,40.3,42.3,36.9,"Union County, Florida",2.58,36.4,27,45.1,NA,0,59.6,35.8,22.5,73.96484761,21.59173195,0.64511882,1.53380291,50.01287664
178.3,422.4,40881,17.7,46.3,44.5,47.9,"Volusia County, Florida",2.46,46.4,15.7,29.5,NA,6,59.7,40.1,20.2,82.91686436,10.52888614,1.695389691,2.495835972,46.00309721
209.3,456.7,51642,15.1,40,39.5,40.3,"Wakulla County, Florida",2.57,46,27.3,32.8,NA,0.1,67.5,31.7,17.7,81.85877666,15.47481367,0.407992804,0.449755847,49.25638387
169.8,499.8,68421,7.7,35.7,35,36.4,"Canadian County, Oklahoma",2.88,55.1,14,34,45.1,6.8,76.5,23.7,11.6,82.15511161,2.296482372,3.052467253,2.875753806,58.40512737
206.1,472,44402,16.5,38.6,37.5,39.4,"Carter County, Oklahoma",2.67,49.9,24.1,37.8,31.8,6.4,60.1,36.5,20.7,74.65835432,6.975351967,0.93101028,2.087031914,49.10729277
207.3,438.1,38027,20.6,34.8,33.3,36.2,"Cherokee County, Oklahoma",2.81,46,12.7,29,NA,6.4,50.9,37.1,22,52.64153689,1.336881718,0.332661081,1.230845999,47.64763538
225.5,445.2,29652,26.8,41.8,40.8,42.6,"Choctaw County, Oklahoma",2.52,46.5,17.3,40.1,NA,7.2,40.9,45.3,26.4,63.0489418,11.43518519,0.489417989,1.66005291,43.83862255
258.7,456.9,41800,18,44.6,42.9,46.9,"Cimarron County, Oklahoma",2.28,60.9,28.6,44.4,NA,3,59,38.4,20.5,84.45108928,0.213583938,0.213583938,12.21700128,52.40904621
169.2,458.4,58205,12.6,33.2,32.2,34.3,"Cleveland County, Oklahoma",2.59,49.1,8.2,23.3,58.6,9.9,74.8,24.3,12.4,79.06922201,4.52545288,4.242519005,1.342819064,50.03827713
195.8,372,36566,20.9,42.3,39.8,43.8,"Coal County, Oklahoma",2.51,52.6,24,45.2,NA,4.8,48.2,41.5,22.3,71.92016518,0.481761872,0.172057811,1.531314522,49.43181818
186.9,430.1,46071,18.6,31.8,30.6,33.3,"Comanche County, Oklahoma",2.69,45.7,11.8,41,39.8,7.3,66.1,33.5,16.5,64.45818164,16.87790267,2.141303742,2.103066175,46.07076781
192.4,376.6,41469,17.8,41.5,40.2,42.7,"Cotton County, Oklahoma",2.48,58.9,27.6,39.5,NA,4.2,58.2,36.2,21,79.97382199,1.963350785,0.687172775,1.767015707,55.70193495
205.3,471.1,36953,19.2,42.3,40.3,44,"Craig County, Oklahoma",2.52,49,24.1,35.7,NA,0.7,58,39.1,18.8,65.97938144,3.228431905,0.617200217,0.969886055,51.01513474
182.4,408.4,36424,18.8,45.8,44.9,46.7,"Delaware County, Oklahoma",2.47,55,22,43.5,NA,3.2,52.4,44.9,23.5,66.20782922,0.304281678,1.144678693,1.113284552,52.93762454
202.1,451.5,50348,12.4,41.5,38.3,43.4,"Dewey County, Oklahoma",2.57,59.1,35.8,31.3,NA,2,63.8,32.8,19.1,88.73123586,0.185070944,0.863664405,0.123380629,59.69746083
186.6,415.5,52032,12,44.3,43.2,45.6,"Ellis County, Oklahoma",2.38,59.3,25.4,31.8,NA,8.3,69.5,34.5,18,94.34603252,0.024265955,0.509585052,0.363989323,54.9122807
184.6,449.4,49136,14.5,36.2,34.9,37.3,"Garfield County, Oklahoma",2.52,55.7,18.7,36.9,NA,15.2,65.4,34.5,18.7,82.10702341,3.217455621,1.006560329,5.079431438,53.62409659
227.9,496.9,40774,19.2,39.5,37.8,40.9,"Garvin County, Oklahoma",2.57,53,22.8,43.9,31.2,2.1,61.9,34.8,17.9,81.93407394,2.429429976,0.280458933,1.591695502,51.41961827
193.7,416.7,51199,12.1,38.5,37.2,39.7,"Grady County, Oklahoma",2.7,56.4,21.5,38.9,NA,3.8,64.5,32.2,17,85.5051108,2.109602328,0.302171156,1.359770201,57.50165909
174.4,445.9,49774,12.3,44.2,44.3,44.1,"Grant County, Oklahoma",2.26,60.7,19.3,41.5,NA,1.3,74.8,33.1,13.7,90.05977419,0.376355988,0.199247288,2.324551694,53.55691057
174.7,442.7,34872,25.2,41.3,39.6,46.2,"Greer County, Oklahoma",2.3,45,28.1,31.8,38.8,1.3,61.4,38.6,16.4,79.09105771,7.209416381,0.049043649,5.54193232,48.9021043
223.9,419.5,33750,24.8,41.1,39.9,41.8,"Harmon County, Oklahoma",2.35,57.6,19.6,47.7,NA,0,56.8,45.3,23.8,68.66713189,7.083042568,1.570132589,12.63084438,52.55536627
159.7,466.5,49204,10.6,39,38.6,40.6,"Harper County, Oklahoma",2.57,57.2,26.9,37.4,NA,3.4,66,30.1,17.7,95.96388741,0.079660117,0.132766861,1.380775358,57.54847645
226.9,508.2,34837,23.4,40.2,36.8,44.9,"Hughes County, Oklahoma",2.7,45.5,23.6,40.9,NA,1.8,50.7,41.4,23.3,68.32789264,5.817918027,0.036271309,0.776206021,51.41445891
209.2,448.8,41370,17.2,34.1,33.2,36.4,"Jackson County, Oklahoma",2.48,51.9,14,34,NA,4,62.1,35.4,18.3,72.54375192,7.599017501,1.458397298,9.579367516,47.83757339
231.3,470.4,32645,23,42.4,40.7,44.1,"Jefferson County, Oklahoma",2.5,52.4,19.4,55.6,NA,1.9,48.6,43.9,26,83.42018001,0.694773409,0.094741829,4.058108321,48.88709025
215,415.2,35977,20.1,40.6,40.3,41.2,"Johnston County, Oklahoma",2.58,49,12.2,34,NA,2.7,46.8,44,26.6,71.88350572,1.868989294,0.553438577,0.934494647,46.75792507
174.7,465.5,59525,10,38.6,36.1,40.3,"Kingfisher County, Oklahoma",2.64,60.6,18.3,38.7,NA,9.2,70.5,29.2,15,85.04117109,0.52934257,0,7.36505032,58.66573768
226.1,491.5,36699,19.1,43,40.7,44.6,"Kiowa County, Oklahoma",2.31,54.1,20.4,51.8,NA,1.4,57.1,42.3,22.7,79.37002795,3.880885831,0.311760912,5.332186627,47.72784971
191.7,374.7,35522,20.7,39.3,38.5,40.5,"Latimer County, Oklahoma",2.5,54.8,18.2,30.5,49.3,2,54.2,38,20,69.05513273,1.410803787,0.621867459,1.067384444,53.76058041
214.4,362.3,36627,24,39.7,38.3,40.9,"Le Flore County, Oklahoma",2.67,52.6,22.5,42.7,NA,1.4,49.4,39.5,23.7,75.39429648,2.416882102,0.438886551,2.711477184,52.40585774
198.3,393.5,46083,14.9,40.7,40,41.6,"Lincoln County, Oklahoma",2.58,56.8,20.5,44.3,NA,1.1,60.2,37.1,20.1,85.77846047,1.767910967,0.086946441,0.417342917,56.3676215
160.2,438.5,55602,13.8,38.5,37.4,39.9,"Logan County, Oklahoma",2.83,55.1,14.6,30.2,NA,7.4,64.8,31,17.4,82.04661407,9.111545636,0.58660913,0.78888814,60.01590352
200.2,456.5,52662,12.5,39.1,39.2,39,"Love County, Oklahoma",2.98,54.4,20.2,46.4,32.3,1.1,61.2,37.3,20.1,84.0008279,1.893821794,0.734761461,2.50439822,59.27545284
202.4,454.6,34964,20.9,39.1,37.9,40.3,"McCurtain County, Oklahoma",2.53,51.9,27.3,35.9,NA,2.4,43,44.7,29.1,65.5462692,8.321515856,0.096551308,1.647406692,48.78370003
202.4,456,33450,22.4,47.4,46.3,48.5,"McIntosh County, Oklahoma",2.38,56.2,22,42.4,NA,3.7,50.6,49,24.9,70.08382643,3.50591716,0.458579882,0.108481262,52.94398662
182.3,478.7,54107,11.8,41.6,39.9,43,"Major County, Oklahoma",2.49,62.2,28.4,32.4,NA,8,69.1,34.6,16.3,89.20779221,0.363636364,0,4.246753247,59.75090134
196.9,460.2,38517,18,43.1,41.1,44.2,"Marshall County, Oklahoma",2.64,54.7,28.6,34.7,35,1.8,51.7,45.1,23.1,71.74347446,1.473710503,0.162357937,8.823529412,52.12070411
202.5,434.6,41806,17.6,39.3,38.7,40.2,"Mayes County, Oklahoma",2.56,55.4,22.6,43.7,NA,1.6,55.1,39.8,22,67.69575926,0.419440583,0.43651084,0.053649377,53.84371029
203.3,467.1,43783,15.1,41.3,40,42.5,"Murray County, Oklahoma",2.5,53.2,24.6,45.7,NA,5.5,59.2,34.9,18.6,76.06495303,1.339838346,0.422340348,2.650549771,52.49859629
181.6,465.5,46874,13.4,40.7,40.5,41,"Noble County, Oklahoma",2.41,64,17.9,35.3,NA,2.7,70.3,34.3,16.2,84.06049018,1.494872241,0.165131236,0.425864766,60.8137045
189.7,391.8,39706,16.1,41.4,39.6,43.4,"Nowata County, Oklahoma",2.56,53.7,21.2,38.6,NA,2.6,58.2,37.7,21.4,68.97205116,1.970630033,0.293699668,0.86215064,53.36134454
237.1,463.9,34172,25,39.6,38.5,41.7,"Okfuskee County, Oklahoma",2.72,47,30.3,39.2,NA,5.7,46.3,43.2,27.5,63.65120836,7.797191378,0.261267146,0.775636839,50.22233202
186.1,454.5,48226,17.9,34.2,33,35.5,"Oklahoma County, Oklahoma",2.53,46.7,17.1,29.6,NA,9.8,61.5,31.4,18.7,68.89592832,14.79376524,3.242365603,3.267150885,43.15419198
214.1,493.2,38183,21.5,39.2,36.8,41.2,"Okmulgee County, Oklahoma",2.53,46.1,15,32.2,NA,3.1,55.4,41.9,23.8,66.05739492,8.211225473,0.268721797,0.438574253,45.09386234
173.6,405.2,48014,16.6,41.9,40.9,43.2,"Osage County, Oklahoma",2.55,54.2,21.3,40,NA,2.8,62.9,36.3,18.7,65.82386482,11.39551338,0.247638074,0.722104299,54.0255049
229.7,413.3,35580,22.1,38.5,37.1,40,"Ottawa County, Oklahoma",2.58,50.9,18.7,38.7,NA,2,52.4,42.9,25,69.07589216,0.956833411,0.729312763,1.390057659,50.00414559
195.8,418.2,39900,21.7,40.7,39.4,42.2,"Pittsburg County, Oklahoma",2.36,52.6,23.5,41.4,NA,4.2,57,39,20,72.06467828,3.349569627,0.464847312,1.630301817,49.17343949
190,460.2,45710,17.5,37.6,36.5,38.6,"Pottawatomie County, Oklahoma",2.61,51.3,19,34.2,NA,3.5,59.6,36.5,20.5,76.19911156,2.856500225,0.617127755,0.981219073,51.71564856
226.4,354.7,32215,23.1,44.8,43.4,46,"Pushmataha County, Oklahoma",2.34,53,25.6,41.6,NA,3,43.1,46.9,26.7,75.44984857,1.202565473,0.427578835,0.641368252,47.54685197
153.2,362.3,56139,12.3,40.6,41,40.4,"Roger Mills County, Oklahoma",2.8,54,36.7,20.5,39.3,3.5,71.2,27.9,13.2,90.97883598,0.105820106,0.026455026,0.105820106,52.76119403
174.5,445.5,56465,10,38.8,37.8,39.7,"Rogers County, Oklahoma",2.64,59.6,15.7,36.9,41,6.4,72.8,27.8,13,75.13846844,1.085323467,0.969839668,1.587621931,60.30637328
208.9,484.1,35964,24.7,39.7,38,41.1,"Seminole County, Oklahoma",2.7,48.8,23.9,35.2,NA,1.3,49.4,40.7,24.8,68.44707822,4.99195479,0.192300145,0.784898552,48.61986525
214.9,375.8,35592,27.9,39.9,38.8,41.4,"Sequoyah County, Oklahoma",2.64,52.7,24,38.5,NA,3.6,45.5,42.7,27.3,65.77030677,2.05238279,0.718695736,0.955045341,51.67824074
153.1,391.6,49780,13.6,31.5,30.6,32.4,"Texas County, Oklahoma",2.93,54.9,28.7,29.4,NA,1.8,65.5,22.9,12.5,64.71187697,2.329998147,3.77987771,25.50491014,53.06008644
166.1,398.1,35274,23.8,40.5,37.6,42.1,"Tillman County, Oklahoma",2.4,52.4,34.4,38.2,22.3,5.1,53.7,43,24.1,74.32274789,7.958522359,0.23331173,7.854828257,48.47890088
183.9,474,50507,14.8,35.3,34.2,36.7,"Tulsa County, Oklahoma",2.5,48.5,18.6,31,40.8,9.6,64.4,29.5,17.3,71.04446245,10.08655057,2.666944741,3.603840631,45.01341027
177.5,420.3,58921,9.8,38.4,37.9,39,"Wagoner County, Oklahoma",2.74,57.5,20.6,39.3,NA,5.9,67,31.3,16.7,76.02764256,3.556127389,1.258770941,1.09827433,58.88459857
185.2,461,49056,13.9,40.5,38.1,43,"Washington County, Oklahoma",2.43,55,15.6,43.1,32.2,9,67.2,33.2,15.5,78.41383308,2.573415765,1.71561051,0.852009274,51.87848198
125.3,452.6,48831,14.3,33.9,32,37.5,"Woods County, Oklahoma",2.37,47.4,10.8,22.6,NA,11.2,74.7,27.1,12.1,89.73762869,3.21045057,0.708513229,0.708513229,47.75248103
155.7,378.2,56067,12.3,36.1,35.2,37.6,"Woodward County, Oklahoma",2.7,52.9,24.5,39.2,NA,5.9,73.6,30.3,15.4,91.60869151,0.628990756,0.119127037,1.048317926,55.50427582
169.5,438.3,38966,20.6,48.2,46.8,49.8,"Baker County, Oregon",2.16,56.3,19.4,36.4,39.1,5,61.9,45.6,22.3,94.94144032,0.255419885,0.67904311,0.336406678,51.56424581
155.6,414.8,54089,18.9,32.7,30.7,35,"Benton County, Oregon",2.4,44.2,3.4,13.1,NA,11.3,75.4,28.5,14.8,87.43626799,0.879819643,6.176079542,1.276374357,46.15248227
160.2,447.3,65555,9.5,41.3,40.1,42.5,"Clackamas County, Oregon",2.59,54.9,11.8,33.9,NA,9.3,75.3,28.3,13.5,89.27146298,0.912853907,4.087685331,1.526558785,54.65082062
180.2,465.6,45132,15.4,43.9,42.7,45.3,"Clatsop County, Oregon",2.32,51.3,20.4,27.5,NA,5.1,62.4,40.8,19.4,90.60510406,0.7650741,0.944304746,2.517254294,47.38013481
185.7,449,57517,12,42.9,42.1,43.7,"Columbia County, Oregon",2.6,53.9,15.2,36.6,NA,2.7,69.1,35.5,17.3,92.58539351,0.475814453,1.158152625,1.220919638,53.97391536
200.3,453.1,39956,19.8,48.1,47.1,49.2,"Coos County, Oregon",2.38,49.8,21.2,38.8,NA,5.9,57.4,47.9,23.9,88.44285145,1.177220231,1.298287535,2.093189964,46.89431397
144.3,455.6,38155,18.3,48.1,46.8,49.2,"Crook County, Oregon",2.29,59.1,29.2,40.8,NA,0,56.9,49.4,26,92.75625119,0.563084558,0.300629891,2.76770376,54.82982707
189.8,393.2,40524,17.1,54.6,53.8,55.3,"Curry County, Oregon",2.11,52.8,41.2,38,20.6,0.2,63.1,51.1,18.7,91.58384815,0.326797386,0.550631211,2.032411138,46.25023914
154.3,485.2,52387,13.2,41.9,40.9,42.8,"Deschutes County, Oregon",2.49,54.6,16.5,28.3,NA,7,64.4,35.8,19.1,93.2775984,0.453721597,1.212925064,1.692453578,53.44377949
189.2,419.4,41504,19.9,46.9,45.8,48.1,"Douglas County, Oregon",2.41,52.2,20.6,32.9,NA,2.9,56.8,49.1,26.6,92.82142657,0.317181932,0.820941471,0.695934474,50.07762912
131.4,400.3,41304,16.8,51.1,52,50.6,"Grant County, Oregon",2.26,53.9,16.9,39,NA,11.6,60.7,47.7,22.2,95.4095657,0.329851567,0.412314458,0.109950522,51.47665926
162.7,368.7,36340,21.3,46.2,44.7,46.6,"Harney County, Oregon",2.32,61.4,19,51.8,NA,1.3,64.3,42.2,20.9,91.76926269,0.650159081,0.553326878,0.940655692,57.70243581
166.7,431.3,54063,14.6,39.4,39.3,39.5,"Hood River County, Oregon",2.66,52.2,15.7,39.9,32,12.3,63.2,33.2,18.8,87.8192448,0.545078905,1.758319047,6.387093938,51.39821712
172.4,441.7,44835,18.1,42.8,41.6,43.9,"Jackson County, Oregon",2.45,49.7,16.8,36.5,NA,4.9,57.9,43.4,24.4,91.66838642,0.7352553,1.038572107,1.486348344,47.72838885
163.9,358.5,42753,21.2,39.9,38.4,40.9,"Jefferson County, Oregon",2.76,47.9,28.6,33.2,NA,0.5,53.8,43.3,26.5,70.88980554,0.974570509,0.775123521,7.044104982,48.66094644
199.7,491.2,37230,20.6,47.9,46.1,49.8,"Josephine County, Oregon",2.38,51.4,17.7,38.6,NA,3.7,56.9,50.6,26.2,92.95879342,0.341689746,0.782889137,1.302017768,48.71549802
177.9,438,39234,21.9,42.5,41.9,43.1,"Klamath County, Oregon",2.39,51.4,20,30.9,45.5,3.6,58.1,44.1,24.4,88.49966653,0.892803007,1.156551264,1.765900685,48.21980285
169.1,418.7,44976,18.4,39.3,37.6,41,"Lane County, Oregon",2.39,45.5,8.9,24.2,NA,7.5,65.4,37,19.8,88.36862152,1.084691648,2.511062567,2.227356747,44.09409512
199.9,449.9,40226,18.8,50.4,48.5,51.6,"Lincoln County, Oregon",2.22,52.6,21.1,47.4,NA,4.9,56.3,46.3,23.8,88.08337109,0.334433728,1.223380154,2.619371265,47.15063697
186.5,477.4,44358,19.1,39.5,38.8,40.4,"Linn County, Oregon",2.61,52.9,19.2,34.5,NA,3.7,62.3,41.4,22.7,92.66039623,0.437921847,1.223827655,1.237276311,51.80709534
164.4,441.7,35094,28.7,36.1,35.3,37.3,"Malheur County, Oregon",2.62,47.3,20.3,37.9,39.8,2,54.6,44.5,26.2,85.66004386,1.243821806,1.639880855,6.628260941,49.52362434
168.9,470.8,48554,17.7,35.8,34.6,37.3,"Marion County, Oregon",2.75,49.1,17,35.5,42.6,4.9,61,38,22.9,81.69177038,1.021471947,1.834133002,8.432866525,50.02280782
191.7,497.6,51839,16.3,37.4,36.9,38.2,"Morrow County, Oregon",2.96,56.8,29.6,41.5,NA,2,63.5,34.6,20.3,86.2906105,0.437343806,0.383791503,8.38093538,59.65005302
177.1,459.5,53519,18.6,36.5,36.1,36.9,"Multnomah County, Oregon",2.41,42.3,12.6,24.9,NA,12.2,67,30.7,18.1,78.20248875,5.460829913,6.866705361,3.06695054,39.73199772
165.5,469.8,52626,14.1,37.4,36.4,38.5,"Polk County, Oregon",2.65,51.8,10.8,27.6,57.3,4.3,69.4,36.1,18.2,87.54141644,0.679488507,2.098001657,2.724425347,53.57017359
165.1,432.2,41662,17.5,48,45.4,50.2,"Tillamook County, Oregon",2.45,52.2,20.1,35.6,NA,5.5,62,44,21.9,91.62799843,0.232009438,0.861187574,3.448682658,50.94115316
